ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalogue","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: watch_subtitle","Meta: _watch_subtitle","Meta: ref_no","Meta: _ref_no","Meta: code","Meta: _code","Meta: type","Meta: _type","Meta: new_or_pre-owned","Meta: _new_or_pre-owned","Meta: condition","Meta: _condition","Meta: box","Meta: _box","Meta: paper","Meta: _paper","Meta: gender","Meta: _gender","Meta: location","Meta: _location","Meta: year","Meta: _year","Meta: delivery_time","Meta: _delivery_time","Meta: price_negotiable","Meta: _price_negotiable","Meta: movement","Meta: _movement","Meta: movement_caliber","Meta: _movement_caliber","Meta: power_reserve","Meta: _power_reserve","Meta: number_of_jewels","Meta: _number_of_jewels","Meta: bracelet_material","Meta: _bracelet_material","Meta: bracelet_color","Meta: _bracelet_color","Meta: bracelet_length","Meta: _bracelet_length","Meta: clasp","Meta: _clasp","Meta: clasp_material","Meta: _clasp_material","Meta: case_material","Meta: _case_material","Meta: case_diameter","Meta: _case_diameter","Meta: waterproof","Meta: _waterproof","Meta: material_bezel","Meta: _material_bezel","Meta: glass","Meta: _glass","Meta: dial","Meta: _dial","Meta: dial_numerals","Meta: _dial_numerals","Meta: functions_description","Meta: _functions_description","Meta: others_description","Meta: _others_description","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: fb_product_group_id","Meta: _woosea_brand","Meta: _woosea_mpn","Meta: _woosea_upc","Meta: _woosea_ean","Meta: _woosea_gtin","Meta: _woosea_color","Meta: _woosea_size","Meta: _woosea_gender","Meta: _woosea_material","Meta: _woosea_pattern","Meta: _woosea_optimized_title","Meta: _woosea_unit_pricing_measure","Meta: _woosea_unit_pricing_base_measure","Meta: _woosea_condition","Meta: _woosea_age_group","Meta: _woosea_installment_months","Meta: _woosea_installment_amount","Meta: _woosea_exclude_product","Meta: _woosea_cost_of_good_sold","Meta: _woosea_multipack","Meta: _woosea_is_bundle","Meta: _woosea_energy_efficiency_class","Meta: _woosea_min_energy_efficiency_class","Meta: _woosea_max_energy_efficiency_class","Meta: _woosea_is_promotion","Meta: _woosea_custom_field_0","Meta: _woosea_custom_field_1","Meta: _woosea_custom_field_2","Meta: _woosea_custom_field_3","Meta: _woosea_custom_field_4","Meta: _wc_facebook_sync_enabled","Meta: fb_visibility","Meta: fb_product_description","Meta: _wc_facebook_product_image_source","Meta: _wc_facebook_enhanced_catalog_attributes_gender","Meta: _wc_facebook_enhanced_catalog_attributes_style","Meta: _wc_facebook_enhanced_catalog_attributes_age_group","Meta: _wc_facebook_enhanced_catalog_attributes_color","Meta: _wc_facebook_enhanced_catalog_attributes_material","Meta: _wc_facebook_enhanced_catalog_attributes_pattern","Meta: _wc_facebook_enhanced_catalog_attributes_plating_material","Meta: _wc_facebook_enhanced_catalog_attributes_power_type","Meta: _wc_facebook_enhanced_catalog_attributes_size","Meta: _wc_facebook_enhanced_catalog_attributes_standard_features","Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_length","Meta: _wc_facebook_enhanced_catalog_attributes_total_gemstone_weight","Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_material","Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_width","Meta: _wc_facebook_enhanced_catalog_attributes_watch_case_diameter","Meta: _wc_facebook_enhanced_catalog_attributes_watch_case_shape","Meta: _wc_facebook_enhanced_catalog_attributes_watch_case_thickness","Meta: _wc_facebook_enhanced_catalog_attributes_metal_stamp_or_purity","Meta: _wc_facebook_enhanced_catalog_attributes_activity","Meta: _wc_facebook_enhanced_catalog_attributes_additional_features","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_width","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_weight","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_treatment","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_length","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_height","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_cut","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_creation_method","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_color","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone_clarity","Meta: _wc_facebook_enhanced_catalog_attributes_gemstone","Meta: _wc_facebook_enhanced_catalog_attributes_display_technology","Meta: _wc_facebook_enhanced_catalog_attributes_brand","Meta: _wc_facebook_enhanced_catalog_attributes_battery_life","Meta: _wc_facebook_enhanced_catalog_attributes_watch_movement_type","Meta: _wc_facebook_commerce_enabled","Meta: fb_product_item_id","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: _last_editor_used_jetpack","Meta: _aioseo_og_article_section","Meta: om_disable_all_campaigns","Meta: _yoast_wpseo_primary_fb_product_set","Meta: _monsterinsights_sitenote_active","Meta: _uf_disable_surveys","Meta: _yoast_wpseo_primary_product_brand","Meta: _aioseo_keywords","Meta: _aioseo_og_article_tags","Meta: _yoast_wpseo_metadesc","Meta: metal","Meta: _metal","Meta: stones","Meta: _stones","Meta: sex","Meta: _sex","Meta: _wp_old_date"
1174,simple,,,"Cintree Curvex",1,0,visible,,"Franck Muller Cintree Curvex Limited Edition-
\nThis timepiece has been serviced and comes with the original box, Pacha Of London warranty and Free insurance valuation certification",,,taxable,,1,,,0,0,,,,,1,,,17000,Iwc,,,"https://pachaoflondon.com/wp-content/uploads/2021/05/Photoroom_20251027_145845.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/Photoroom_20251027_145845.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/Photoroom_20241219_164646.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_3ED600A3-3690-4C00-8940-3C911FAE3FB4.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_953A532E-8CD6-40F3-8E3C-E72E30D3CB19.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_0E98BB2F-4B2F-47EF-96A9-234A9F30B27E.jpg",,,,,,,,,0,,"46mm Titanium case surrounding a Black Dial on Black leather Strap",field_586a50d32fdc2,IW379201,field_586bc3c6214bc,,field_586bc3e2214bd,Watch,field_58752651bb382,Pre-owned,field_587526d8bb384,"1 (mint)",field_586bc400214be,Yes,field_5873b9289d99a,Yes,field_5873b92d9d99b,Men’s,field_586bc406214bf,London,field_586bc413214c0,2014,field_586bb3707b79a,Immediately,field_5873b849ba10d,,field_587526abbb383,Automatic,field_586bc437214c2,,field_5873d1f749c2b,,field_5873d20849c2c,,field_5873d21249c2d,Leather,field_586bc452214c4,Black,field_586bc45d214c5,,field_586bc469214c6,Buckle,field_586bc477214c7,Titanium,field_586bc488214c8,Titanium,field_586bc49b214ca,46,field_586b745e69a7d,,field_586bc4ad214cb,Titanium,field_586bc4b5214cc,"Sapphire Glass",field_586bc4c4214cd,Black,field_586bc4ce214ce,"No numerals",field_5873d2a341247,,field_586bc4dd214d0,,field_586bc4f2214d2,17,90,3719907678131366,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,yes,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3719907704798030,1,classic-editor,,,,0,,,,,,,,,,,
3531,simple,,,Portofino,1,0,visible,,"Discontinued IWC Portofino
\n
\nRef: IW353314
\n
\n38mm case size
\n
\nYellow gold case featuring a black baton dial.
\n
\nBrown leather strap with a yellow gold buckle
\n
\nThis timepiece comes with a Travel Box ,1 year Pacha of London Warranty and Free insurance valuation certificate
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,5950,Iwc,,,"https://pachaoflondon.com/wp-content/uploads/2021/05/61ECD3B9-5627-4E13-A2D6-D93A9F136868.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/61ECD3B9-5627-4E13-A2D6-D93A9F136868.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_49652B40-4B55-433D-9E9A-6E8E69AE21DD-1.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_26686CA9-3263-469D-B65A-5780737D9959.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_7C2F0573-400B-4808-86A3-B105ADE42EAD.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_4ADBF013-BD50-4712-98CC-E4188FE63AC2.jpg",,,,,,,,,0,,"38mm, 18k Yellow Gold, brown Leather strap, automatic ",field_586a50d32fdc2,IW353314,field_586bc3c6214bc,,field_586bc3e2214bd,Watch,field_58752651bb382,Pre-owned,field_587526d8bb384,"1 (mint)",field_586bc400214be,No,field_5873b9289d99a,No,field_5873b92d9d99b,Men’s,field_586bc406214bf,London,field_586bc413214c0,,field_586bb3707b79a,Immediately,field_5873b849ba10d,,field_587526abbb383,Automatic,field_586bc437214c2,,field_5873d1f749c2b,,field_5873d20849c2c,,field_5873d21249c2d,Leather,field_586bc452214c4,Brown,field_586bc45d214c5,,field_586bc469214c6,Buckle,field_586bc477214c7,"Yellow Gold",field_586bc488214c8,"Yellow gold",field_586bc49b214ca,38,field_586b745e69a7d,,field_586bc4ad214cb,"Yellow Gold",field_586bc4b5214cc,Glass,field_586bc4c4214cd,Black,field_586bc4ce214ce,"No numerals",field_5873d2a341247,,field_586bc4dd214d0,,field_586bc4f2214d2,17,90,5453022834767779,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,yes,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,5453022878101108,1,classic-editor,,,,0,,,,,"Iwc- Portofino-18k yellow gold-38mm-Ref: IW353314-Available immediately, Knightsbridge-London",,,,,,
3550,simple,,,Portofino,1,0,visible,,"IWC Portofino Automatic.
\n
\nRef: IW356405.
\n
\n34mm case size.
\n
\nStainless Steel with a Blue Dial on a Black leather Strap.
\n
\n1 year Pacha of London Warranty, Box and Free insurance valuation certificate.
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,1950,Iwc,,,"https://pachaoflondon.com/wp-content/uploads/2021/05/Photoroom_20250226_151631.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/Photoroom_20250226_151631.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_8A777A94-7AD9-4C7C-97BC-6D23C96C00B5.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_B13887CF-46DA-4EC3-B754-876447C766E0.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_BBCF919A-A2D6-46E0-803F-7D26D89E97B5.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_15CBFC9F-2747-4F1F-A940-5464324DA201.jpg",,,,,,,,,0,,"34mm Stainless Steel with a Blue dial on a Black Leather Strap",field_586a50d32fdc2,IW356405,field_586bc3c6214bc,,field_586bc3e2214bd,Watch,field_58752651bb382,Pre-owned,field_587526d8bb384,"1 (mint)",field_586bc400214be,No,field_5873b9289d99a,No,field_5873b92d9d99b,Men’s,field_586bc406214bf,London,field_586bc413214c0,,field_586bb3707b79a,Immediately,field_5873b849ba10d,,field_587526abbb383,Automatic,field_586bc437214c2,,field_5873d1f749c2b,,field_5873d20849c2c,,field_5873d21249c2d,Steel,field_586bc452214c4,Blue,field_586bc45d214c5,,field_586bc469214c6,"Fold clasp",field_586bc477214c7,"Stainless Steel",field_586bc488214c8,Steel,field_586bc49b214ca,34,field_586b745e69a7d,,field_586bc4ad214cb,"Stainless Steel",field_586bc4b5214cc,"Sapphire Glass",field_586bc4c4214cd,Blue,field_586bc4ce214ce,,field_5873d2a341247,,field_586bc4dd214d0,,field_586bc4f2214d2,17,90,3905466929566045,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,yes,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3905466962899375,1,classic-editor,,,,0,,,,,,,,,,,
3571,simple,,,"Gondolo 5500J",1,0,visible,,"Patek Philippe Gondolo Pagoda
\n
\nRef: 5500J
\n
\n1997 Edition, limited to 2000 pieces
\n
\n41mm case size
\n
\n18k Yellow Gold
\n
\nBlack Leather Strap with 18k yellow gold Buckle
\n
\nPatek Philippe Service Papers
\n
\n1 Year Pacha of London Warranty",,,taxable,,1,,,0,0,,,,,1,,,18000,"Patek Philippe",,,"https://pachaoflondon.com/wp-content/uploads/2021/05/D9006C70-B004-4D08-846D-3D3CD6263B28.jpeg, https://pachaoflondon.com/wp-content/uploads/2021/05/D9006C70-B004-4D08-846D-3D3CD6263B28.jpeg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_EFB0F827-6EF5-4116-A865-43C2B7EF9828.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_346B6545-0AD4-4F51-8505-9FE37764F149.jpg, https://pachaoflondon.com/wp-content/uploads/2021/05/thumbnail_9532D128-AA0F-475A-9927-2BFBDACB1BE2.jpg",,,,,,,,,0,,"Gondolo Pagoda, 5500J, 1997 Edition limited to 2000 pieces, 41mm,  18k Yellow Gold, Black Leather Strap",field_586a50d32fdc2,5500J,field_586bc3c6214bc,,field_586bc3e2214bd,Watch,field_58752651bb382,Pre-owned,field_587526d8bb384,"1 (mint)",field_586bc400214be,,field_5873b9289d99a,,field_5873b92d9d99b,Men’s,field_586bc406214bf,London,field_586bc413214c0,1997,field_586bb3707b79a,Immediately,field_5873b849ba10d,,field_587526abbb383,"Manual winding",field_586bc437214c2,,field_5873d1f749c2b,,field_5873d20849c2c,,field_5873d21249c2d,Leather,field_586bc452214c4,Black,field_586bc45d214c5,,field_586bc469214c6,Buckle,field_586bc477214c7,,field_586bc488214c8,"Yellow gold",field_586bc49b214ca,41,field_586b745e69a7d,,field_586bc4ad214cb,,field_586bc4b5214cc,"Sapphire Glass",field_586bc4c4214cd,,field_586bc4ce214ce,,field_5873d2a341247,,field_586bc4dd214d0,,field_586bc4f2214d2,10,90,5488802211190542,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,yes,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,5488802301190533,1,classic-editor,,,,0,,,,,"Patek Philippe-Gondola pagoda-18k yellow gold case on leather-1997 model-Available immediately-Location: Knightsbridge",,,,,,
3584,simple,,,"Big Bang King Limited Edition",1,0,visible,,"Hublot Big Bang King Limited Edition
\n
\nRef:322.ck.1140.rx
\n
\nDiamonds and gemstone baguette and tapered baguette Stones
\n
\n48mm Black Dial on a Black Rubber strap
\n
\n1 year Pacha of London Warranty, Box and Free insurance Valuation Certification included
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,18000,Hublot,,,"https://pachaoflondon.com/wp-content/uploads/2021/06/Photoroom_20250221_130808.jpg, https://pachaoflondon.com/wp-content/uploads/2021/06/Photoroom_20250221_130808.jpg, https://pachaoflondon.com/wp-content/uploads/2021/06/Hublot-Geneve-Big-Bang-King-Green-side-1-1-scaled.jpg, https://pachaoflondon.com/wp-content/uploads/2021/06/Hublot-Geneve-Big-Bang-King-Green-back-1-scaled.jpg, https://pachaoflondon.com/wp-content/uploads/2021/06/Hublot-Geneve-Big-Bang-King-Green-side-2-1-scaled.jpg",,,,,,,,,0,,"48mm, Big bang king,  Limited Edition, Diamonds and gemstones ",field_586a50d32fdc2,322.ck.1140.rx,field_586bc3c6214bc,,field_586bc3e2214bd,Watch,field_58752651bb382,Pre-owned,field_587526d8bb384,"1 (mint)",field_586bc400214be,Yes,field_5873b9289d99a,No,field_5873b92d9d99b,Men’s,field_586bc406214bf,London,field_586bc413214c0,,field_586bb3707b79a,Immediately,field_5873b849ba10d,,field_587526abbb383,Automatic,field_586bc437214c2,,field_5873d1f749c2b,,field_5873d20849c2c,,field_5873d21249c2d,Rubber,field_586bc452214c4,Black,field_586bc45d214c5,,field_586bc469214c6,"Double-fold clasp",field_586bc477214c7,,field_586bc488214c8,Ceramic,field_586bc49b214ca,48,field_586b745e69a7d,,field_586bc4ad214cb,,field_586bc4b5214cc,"Sapphire Glass",field_586bc4c4214cd,Black,field_586bc4ce214ce,"Roman numerals",field_5873d2a341247,,field_586bc4dd214d0,,field_586bc4f2214d2,14,90,3920268401423066,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,yes,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3920268438089729,1,classic-editor,,,,0,,,,,,,,,,,
3633,simple,,,Promesse,1,0,visible,,"Audemars Piguet, Promesse
\n
\nRef:67405BC.ZZ.1181BC.04
\n
\nWhite Gold with diamonds
\n
\nQuartz movement
\n
